,Remittance-sending country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,World
40,China,0.051507519069697236,0.0,0.549375811292992,0.0,0.0,0.005261600268958015,0.0,0.9909868716525885,0.0,0.0,55.576345650537796,5.702501031447095,0.2552183312896878,0.0,0.0,9.3192720027025,0.0,0.4290602200610577,29.219565522846644,0.0,0.09308190358053245,0.0,0.22086020019041744,0.22044442314384677,0.0,0.0,158.38663828612928,0.0,0.2723300002042262,0.0,0.06115167161863798,0.0,0.13560228826182727,0.33649429363530015,19.693465535957458,0.0,0.0,0.0,0.0,0.06691935368382451,0.0,1.4646672974908692,0.0,0.0007470036567527228,0.0,0.7384253144305253,0.04239562373666773,0.317639340700108,0.0,0.0,0.0,2.0697176331612375,8.303635450781455,0.0,0.0,0.0,0.5618784828039652,5.260088925280352,0.0,0.0,0.0,0.0,0.3088163783841438,0.0,0.04554619278379842,3.4054184929862683,185.4628152738977,0.0,0.0,0.0,0.0,57.86195734572066,3.1100347540900866,0.11660341180732338,0.0,0.0,0.0,0.0,0.07633764025314933,0.30601441887852127,0.0,0.0,0.0,3.464946504933049,2.886113182909774,0.7396643794096196,58.235480009614854,109.07798612984958,0.8034651609840554,0.5291984708521669,0.734735337793786,0.0,1.9345185268011618,19.313176531249095,0.2438673541762504,246.23819974793022,3.898479574093296,0.33031942239039186,1.9398415201333374,0.0,0.0,528.5105016302234,0.0,0.0,2.3878006910750806,0.11607711158333077,0.3569440745191153,3.2365988730704225,0.0,0.2246549863575022,0.0,0.0,0.21005748428343593,0.0,10.14209098322626,0.0,0.27531547623047053,0.0,9.377057816073776,0.0,1.192916902585757,0.0,0.0,0.0,0.911026345139451,2.360217269468728,0.0,0.21305221578432934,0.0,14.522207183511181,0.0,0.46485036741100755,0.016762274979175252,7.627075352034985,0.0022085905299335223,5.2148587627841225,4.777963402951669,0.0,1.975758957819468,0.0,0.43022512688091924,21.862350192366065,0.0,2.4679101398430543,0.0,22.076455879558427,0.0,2.878994048034076,0.012615446716686272,0.0,38.3929175799807,509.0873420423775,1.2940285358778316,0.7749951261763426,0.0,0.0,0.4391892273182976,5.8268916831696815,0.129503746864117,0.0,0.0,0.0,0.9984763868155391,0.5424629606986325,0.32582481545865116,0.0,0.024391765576291614,0.0,0.0,0.7053175280602184,0.0,0.0,0.0,1.5955601328766267,0.0,28.081033199158522,21.908538371719306,0.0,0.0,0.0,0.0,0.10577480823240294,0.0005786551747316795,0.0,20.659465228724684,5.171681002763687,0.27441239081217433,1.5673631399137606,0.8299056914966055,127.80806296559084,0.0,0.20675104000143218,0.0,0.0,0.4091054600221915,0.6186454455911959,0.0,0.0,0.0,0.9085987617435232,1.4546160292748358,0.0,11.050479751041893,147.7914585571804,0.0,0.0,0.0,0.8243231016382968,129.06828728281812,0.0,0.10528420257024833,3.330088008433795,0.05181943739290563,0.0,2707.616534999126
41,Colombia,0.008195311405816131,0.03557068875310346,0.024545216797137996,0.0,0.0,0.001084099835061446,0.013797664496215853,1.5969602199678286,0.025747082147497383,0.14418275412091028,0.8951782304090838,1.0982995345196969,0.009149336404724656,0.0,0.0,0.002896538857058174,0.010303571165772272,0.007087398806599428,7.851138011208477,0.008582336443694405,0.0,0.9155727724689876,0.0012109528406355446,0.9878735120510991,0.005807835352449097,0.0029825884023714933,3.0957335584006507,0.0,0.09077666673474206,0.005303063053741155,0.00022467342252799571,0.0084905805173673,0.002279738720558551,0.005535567406141576,0.9447740594788997,0.0,0.0,0.0,0.0,0.3207569994090858,10.768052955307128,0.0,0.0018214638889947111,5.971669465003361e-05,0.0,3.799198242745052,0.001159569772290093,0.12845708631254368,0.0,0.15642830281860554,0.010460627573835486,0.2248439768615272,0.4201384622623931,0.003695577321803385,0.01339510714890395,1.2768282586532544,26.492143821026954,0.5495213916383219,0.8760224145294343,0.0,0.0,0.05103755916295652,0.006607042511945259,0.0,0.00033020021075685994,0.11612249864890166,24.67182808077899,0.3435113175130328,0.0,0.0020783468131257694,0.009590021382519572,9.208406474997355,0.02348740825620237,0.03592645661090504,0.0,0.0021718966628904175,0.0,2.4746355632231003,0.0010219829463412077,0.0062133298039130265,0.009684900111541746,0.13199917788231608,1.4208939379496734,0.01725621519960798,1.0405197527858923,0.07264560869201621,0.5325341479913598,0.14867716509303144,0.08098027477052268,0.008727411063528989,0.09629658193994924,0.0,1.1653110280334606,8.862407626122025,0.10174464149147891,2.616506513441784,0.7740094512800318,0.0003529053658017007,0.045700431199818335,0.0,0.0,0.6348517335891848,0.0,0.0003086352789359349,0.002355519016860611,0.0007472724716486159,0.06781937415863191,9.106884163735648,0.0010825535254346777,0.027490333989331355,0.0,0.0,0.09242529308471181,0.5401397508366552,0.00792416023855987,0.0012203479457074651,0.005548577181992543,0.001299145734432603,0.00941643563783198,0.0054928103305857305,0.004144407284479724,0.013556036176536463,0.0038367188586126083,0.0,0.002760685894361973,5.201462166418393,0.0017161221639052288,0.004579624723442073,0.0,0.018913169467575288,0.0,0.13270674298789617,0.0012873290416914643,0.0009298834043478968,0.0,0.0,0.48515140533227424,2.93199639109292,0.02702077349315465,0.929962635598828,0.0,0.725666412378756,0.0,0.23227389551464045,0.009643812732449623,0.11468228843648134,0.0017833047276515565,6.400592292424929,0.0001225421354912933,0.13611136496076734,8.594316227443127,0.388977460498303,0.40418019760415896,0.231465211018001,0.0,0.0,0.20622798500163536,0.39289829652832425,0.0035474279902942235,0.0016897938828845907,0.0,0.001355800568192445,0.07252091651607599,0.04438801024928071,0.0,0.0,0.0001743223817036327,0.0,0.06116111304603289,0.034744705815774296,0.05795292243148321,0.03745296338589163,0.0,0.04250183462913974,0.0,52.92352388337759,0.02718632433967718,0.023998284811245413,0.00439937761419818,0.0,0.0,0.0,3.253941086873434e-05,0.0001922362588887764,1.4250683341715777,2.5359652394857535,0.047431945032256964,0.002778646587413755,0.01294597553370228,0.04377550643167901,0.0021855829402793203,0.0062244041711611445,0.0,0.01351537449585322,0.027580923237807732,0.016261537426968578,0.0,0.0,0.0,0.040917117733090154,0.21940291627705671,0.0,1.054886168106273,37.925140904564536,0.1383495860605185,0.0,0.3332509111883714,17.59563585358813,0.03502013859756169,0.0,0.0028097233083403594,0.00618132900565143,0.0,0.0,269.84760555284305
42,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925172463844282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622396601299516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.968237223512492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16801914118705422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22366848867378
43,"Congo, Dem. Rep.",0.0,0.0,0.0,0.0,0.0,2.680742859105816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0341935641312574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.10191875089128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03867339671328574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.500416817652522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.35594538849416
44,"Congo, Rep.",0.0,0.0,0.0,0.0,0.0,0.5634014986553069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.087241015837311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8460322071618056,0.0,0.0,0.0,0.0,0.0,0.0,3.719675377904883,0.0,0.0,0.8070727607139053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.11435764147681,0.0,0.0,0.0,0.0,1.7223204803170344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896564767562497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68513774676418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2092527730200278,0.0,0.0,0.0,1.146303274298668,10.184560162347008,0.0,0.0,0.0,0.0,26.945408894906276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375631094229439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563347581034559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.55929445329863
45,Costa Rica,0.0006804517492402166,0.005267544287655351,0.011927225916335474,0.0,0.0,8.509001982096932e-05,0.0017689313456686988,1.1945159911797885,0.011450160291639519,0.00385773255173004,0.47268757026274055,1.6663855006505746,0.0004815440213012977,0.0,0.0,0.023822611346612815,0.01311363602916471,0.013629613089614285,7.517834982430759,0.24825747724831093,0.0017877141773483113,0.5722329827931173,0.000410688236506068,0.5455150659397441,0.0009830105240537592,0.0014912942011857467,1.4644472002156388,0.0,0.06199382118470189,0.0,0.0009557299083855583,0.004331717123706519,0.0029336813865363195,0.015979363505836654,2.8008265392059557,0.0,0.0,0.0,0.0,0.2549773914084408,51.370714536570034,43.8217960613087,0.015266730270297292,4.890448934100309e-05,0.0,0.0,0.0007954301857885821,0.03269816742501112,0.0,0.005272864139952995,0.012552753088602583,0.4381574933711812,0.6939365612648515,0.0,0.004817825718845998,8.428247431130695,3.080874843018992,0.11404304028720975,23.207981340074898,0.0,0.0,0.012151799800703935,0.014494359970851366,0.0,0.0003356087288895873,0.15903733510610446,18.07054672583214,0.0,0.0,0.0,0.027285584175504255,10.994813298768046,0.02946647224590738,0.007878608905900227,0.0,0.0008836600291329966,0.0,17.54134363724332,0.0004305796273448477,0.0,0.01711869269858754,0.3572750569820945,16.596598687740563,0.06445703912794747,0.3417765611340522,0.1584995098734899,1.7378897189922833,0.05405034724902792,0.0999930349340367,0.004760406034652177,0.06748343143823214,0.0,0.9685370167207928,8.415073225096114,0.2711641369203449,1.6934714987425485,0.23965455129114802,0.0005646485852827211,0.1326061190597812,0.0,0.0,2.2160367629405244,0.0,2.469082231487479e-05,0.009704995486636298,8.47745445955361e-05,0.05354161117786731,0.9835366835392142,0.0,0.031244339126643178,0.0,0.0,0.016804598742674873,0.2209662617059044,0.0,0.0008255182895614304,0.0,0.0005137328505972112,0.026537227706617404,0.005577813921217824,0.0021568612799091327,0.0,0.0,0.0,0.002760685894361973,7.617830520807075,0.0005867653269854345,0.007797553178339658,0.0,0.006401503001608724,0.0,0.041111766275432934,0.001808254735397385,0.0015411354628743882,6.605954828540055e-05,0.2596747355270979,1.4512109092446455,0.0,0.02648035802329156,479.71946076841175,0.0012418966870503504,0.9388730591184778,0.0,0.4645477910292809,0.003214604244149874,0.07431230666947011,0.0,19.284488308489024,0.0,0.08392779442559328,8.094868947818375,1.337194675058569,0.18090323360508728,0.18806548395212583,0.0,0.019034211071446528,0.11266158439904156,0.2831267113914031,0.011838160465848699,0.0,0.0,0.0,0.0021020555511906086,0.01769581403936583,0.05039685877059186,0.00442344966955504,0.001648975584792352,0.0,0.0,0.07643835279470346,0.016557977837566632,0.0,0.0,0.03072786107099752,0.0,25.154046672998057,0.15183874389093138,0.0036920438171146788,0.0014890433176946059,0.0,0.0013860139063087452,0.0009506948588758312,7.178835181717741e-05,0.00039121666733363036,2.0691670162830262,4.116627385731036,0.02674160024468643,0.014303549603697714,0.025108797820003036,0.3009566067177932,0.002236270944041462,0.0021788669591839525,0.002251539972386648,0.028491870558825703,0.00509202569504392,0.010958862179044042,0.0,0.0,0.0,0.08539191562559811,0.10956977018189562,0.0,0.8272758745729691,40.15980117480514,0.12203477638357055,0.0,0.006812450678454822,1.931559162466042,0.042894858013781956,0.0,0.010618766927395792,0.0032032711087396576,0.001677707812420232,0.0,825.4228749380392
46,Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11903559535376222,0.0,0.0,4.630664958237645,10.92348157731659,0.0,0.0,0.0,0.0,0.0,0.0,5.666151489221213,0.0,0.0,0.0,0.0,0.0,513.5132500936649,0.0,0.2806037546169089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7438002240944414,0.0,0.0,0.0,0.0,0.031750058317143004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33044598155469124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.300370720036344,0.0,0.0,0.0,0.0,32.89632117405536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.180007176292815,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.677677659270646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.920716912299797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82706741345928,0.0,0.0,0.0,0.0,0.0,0.5247556016859294,0.0,0.0702540110822021,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1580805777693859,0.0,1.7030980100659117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.4124915454087,0.0,0.0,0.0,0.0,0.0,98.86768566811035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.598901386297714,2.8428899280770707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25387301971022336,3.9132394926600162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.386614028659
48,Cuba,0.0,0.08771285028095714,0.04981373374499585,0.0,0.0,0.0022398000518672493,0.0010613588074012193,0.08869153067558085,0.005032753510908331,0.0,0.025098455058198615,0.09197582308785639,0.012818118387277108,0.0,0.0,0.004666407429771989,0.019188484496973433,0.019376292468766092,0.2592356890493365,0.005127060820830814,0.003799015759390249,0.2288931931172469,0.0,0.07801032881904985,0.004019833093180064,0.0,0.05772495658392733,0.0,0.15387752044059935,0.0,0.0,0.0,0.0006142808623875482,0.0017964323344516256,0.06206544916284742,0.0,0.0,0.0,0.0,0.0297962085745496,1.7151657093685273,0.30077195462618567,0.0,3.767063839134598e-05,0.0,0.15543764094666396,0.0,0.004671166775001589,0.0,0.005272864139952995,0.0,1.0896285032520165,0.014161970638058194,0.0,0.002900542746136018,0.4427776355942843,0.12512161424151716,0.02916681730142447,0.06870132752445222,0.0,0.0,0.0,0.015516373428006486,0.0,0.0,0.010097608578165362,1.8931048950871772,0.0,0.0,0.0,0.009987429083516762,1.4098995559804564,0.008375046174641222,0.006302887124720182,0.0,0.03793212887087369,0.0,0.4103523618850961,0.003032726031676409,0.006983709082605832,0.005331426799358276,1.2595357469139377,0.1546995684264475,0.001522607223494822,0.5468424978144835,0.0,0.12802967265089116,0.028597860953296222,0.0014424258980293622,0.002013693511449208,0.0,0.0,0.0076665199212727665,0.7455573350431843,0.5603373368041042,0.11537937683740439,0.04637613196442167,0.001623364682687823,0.012381710941840821,0.0,0.0,0.02139949663783769,0.0,0.0,0.01779574429140371,0.0003504016677958594,0.03212496670672038,0.4818883106980666,0.0,0.0,0.0,0.0,0.014704023899840515,0.0,0.0,0.0,0.002507587510504728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874650369950673,0.0,0.0,0.0,0.022917553062898666,0.0,0.020127285687027492,0.0,0.0,5.071075113514335e-05,0.0,0.03111758284930039,0.0,0.0,0.49222022943722266,0.0,0.08515931101746521,0.0,0.0058068473878660105,0.009643812732449623,0,0.0,0.2735839647855586,0.0002671323250899479,0.004706777851704421,0.16170986177981284,0.03016996426720393,0.16134612726940217,0.03306645871685729,0.0,0.0,0.0677879024773894,1.2602737725282582,0.0,0.0011866758325955046,0.0,0.0,0.006306166653571826,0.0,0.0,0.0,0.0,0.0,0.0,0.06601494104997117,0.0,0.02069306500039174,0.0,0.0,0.0,41.05979978434625,0.017641145035628164,0.0,0.0,0.0,0.0018899452643017442,8.999165938093913e-05,0.0,0.0,0.10466603584311025,0.10358708239956939,0.014726039907461342,0.0,0.003530905642902706,0.0,0.0,0.0,0.0,0.0010958411753394502,0.0,0.006009698614314474,0.0,0.0,0.0,0.006083925221116572,0.665826606857985,0.0,0.045522058706660734,1.145237548300924,0.009136293419090844,0.0,0.0,0.07914341303507874,0.0,0.0,0.005062726127220751,0.049134259580812634,0.0,0.0,60.10594800513175
49,Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.019416135709477336,0.011296997204881238,0.0,0.8072305364495109,0.0,0.0,0.0,0.0,0.0,0.0,0.18834663197943288,0.0,1.6479983089564965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08669459565604085,0.0,0.0,0.0,0.0,0.0,2.8107594345435043,9.016352929705775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232929204705064,20.857395882159775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12292888929137515,0.0,0.0,0.0,0.0,0.4886583688341354,0.0,0.0,0.0,0.0009514935460021583,0.0,0.0,0.0,0.0,0.2573834672916388,2.987150101725881,0.0,0.05582893152814348,0.0,0.0,2.715202656745926,0.3615351218726523,0.0,0.0,0.0,0.0,0.0,0.07455573350431843,2.4991949399573756,0.4764051688770246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1603560979919894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025827412502386047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16980972317436,0.0,0.000540415469863093,0.0,0.0,0.0,0.0,0.0029034236939330053,0.0,0,0.0,0.0,0.0,0.0,0.19757774939305883,0.0,0.0,1.862054956493026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3622247905707328,0.0,0.0,0.0,0.0,0.0,0.0,0.16397683619946585,0.0,0.33375240336295453,0.0005375692335461906,0.0,0.1425227805488082,0.0,0.010893970224132203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034701637219082586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021010180941535724,0.6697779163348363,0.0,0.0,0.0,0.7234851589711926,0.0,0.0,0.0,0.0,0.0,0.0,66.3995686399113
